id,building,class_name,proff,num,friends,day,time
333,Steinberg," Building Systems"," Moyano Fernandez",97,0,F,8.3000
334,Steinberg," Building Systems"," Moyano Fernandez",97,0,F,9.0000
335,Steinberg," Building Systems"," Moyano Fernandez",97,0,F,9.3000
336,Simon," Structures I"," Shinn",70,0,W,18.3000
337,Simon," Structures I"," Shinn",70,0,W,19.0000
338,Simon," Structures I"," Shinn",70,0,W,19.3000
339,Simon," Structures I"," Shinn",70,0,W,20.0000
340,Simon," Structures I"," Shinn",70,0,W,20.3000
341,Givens," Segregation by Design: A Historical Analysis of the Impact of Planning and Policy in St. Louis"," Freixas",7,0,W,8.3000
342,Givens," Segregation by Design: A Historical Analysis of the Impact of Planning and Policy in St. Louis"," Freixas",7,0,W,9.0000
343,Givens," Segregation by Design: A Historical Analysis of the Impact of Planning and Policy in St. Louis"," Freixas",7,0,W,9.3000
344,Givens," Segregation by Design: A Historical Analysis of the Impact of Planning and Policy in St. Louis"," Freixas",7,0,W,10.0000
345,Givens," Segregation by Design: A Historical Analysis of the Impact of Planning and Policy in St. Louis"," Freixas",7,0,W,10.3000
346,Givens," Segregation by Design: A Historical Analysis of the Impact of Planning and Policy in St. Louis"," Freixas",7,0,W,11.0000
347,Givens," Creating a Resilient City: Gateway South St. Louis"," Yin",5,0,T,8.3000
348,Givens," Creating a Resilient City: Gateway South St. Louis"," Yin",5,0,T,9.0000
349,Givens," Creating a Resilient City: Gateway South St. Louis"," Yin",5,0,T,9.3000
350,Givens," Creating a Resilient City: Gateway South St. Louis"," Yin",5,0,H,8.3000
351,Givens," Creating a Resilient City: Gateway South St. Louis"," Yin",5,0,H,9.0000
352,Givens," Creating a Resilient City: Gateway South St. Louis"," Yin",5,0,H,9.3000
353,Steinberg," Solar Decathlon Design Challenge"," Abendroth",6,0,T,11.3000
354,Steinberg," Solar Decathlon Design Challenge"," Abendroth",6,0,T,12.0000
355,Steinberg," Solar Decathlon Design Challenge"," Abendroth",6,0,T,12.3000
356,Steinberg," Solar Decathlon Design Challenge"," Abendroth",6,0,H,11.3000
357,Steinberg," Solar Decathlon Design Challenge"," Abendroth",6,0,H,12.0000
358,Steinberg," Solar Decathlon Design Challenge"," Abendroth",6,0,H,12.3000
359,Givens," Landscapes Through Time:  The History of St. Louis' Built Environment"," Moore",10,0,W,18.0000
360,Givens," Landscapes Through Time:  The History of St. Louis' Built Environment"," Moore",10,0,W,18.3000
361,Givens," Landscapes Through Time:  The History of St. Louis' Built Environment"," Moore",10,0,W,19.0000
362,Givens," Landscapes Through Time:  The History of St. Louis' Built Environment"," Moore",10,0,W,19.3000
363,Givens," Landscapes Through Time:  The History of St. Louis' Built Environment"," Moore",10,0,W,20.0000
364,Givens," Landscapes Through Time:  The History of St. Louis' Built Environment"," Moore",10,0,W,20.3000
365,Weil," NOMA National Design Competition"," Betts",9,0,F,13.0000
366,Weil," NOMA National Design Competition"," Betts",9,0,F,13.3000
367,Weil," NOMA National Design Competition"," Betts",9,0,F,14.0000
368,Weil," NOMA National Design Competition"," Betts",9,0,F,14.3000
369,Weil," NOMA National Design Competition"," Betts",9,0,F,15.0000
370,Weil," NOMA National Design Competition"," Betts",9,0,F,15.3000
371,Weil," NOMA National Design Competition"," Betts",9,0,F,16.0000
372,Weil," NOMA National Design Competition"," Betts",9,0,F,16.3000
373,Steinberg," Pre-Design Seminar"," Stitelman",49,0,F,11.3000
374,Steinberg," Pre-Design Seminar"," Stitelman",49,0,F,12.0000
375,Steinberg," Pre-Design Seminar"," Stitelman",49,0,F,12.3000
376,Givens," Visions of a Brighter Future: The History of Progressive Design at Worlds Fairs"," Moore",11,0,H,18.0000
377,Givens," Visions of a Brighter Future: The History of Progressive Design at Worlds Fairs"," Moore",11,0,H,18.3000
378,Givens," Visions of a Brighter Future: The History of Progressive Design at Worlds Fairs"," Moore",11,0,H,19.0000
379,Givens," Visions of a Brighter Future: The History of Progressive Design at Worlds Fairs"," Moore",11,0,H,19.3000
380,Givens," Visions of a Brighter Future: The History of Progressive Design at Worlds Fairs"," Moore",11,0,H,20.0000
381,Givens," Visions of a Brighter Future: The History of Progressive Design at Worlds Fairs"," Moore",11,0,H,20.3000
382,Steinberg," Advanced Building Systems"," Janis Ahrens",49,0,T,8.3000
383,Steinberg," Advanced Building Systems"," Janis Ahrens",49,0,T,9.0000
384,Steinberg," Advanced Building Systems"," Janis Ahrens",49,0,T,9.3000
385,Steinberg," Advanced Building Systems"," Janis Ahrens",49,0,H,8.3000
386,Steinberg," Advanced Building Systems"," Janis Ahrens",49,0,H,9.0000
387,Steinberg," Advanced Building Systems"," Janis Ahrens",49,0,H,9.3000
388,Weil," Kindred Landscapes"," Peemoeller",5,0,W,13.0000
389,Weil," Kindred Landscapes"," Peemoeller",5,0,W,13.3000
390,Weil," Kindred Landscapes"," Peemoeller",5,0,W,14.0000
391,Weil," Kindred Landscapes"," Peemoeller",5,0,W,14.3000
392,Weil," Kindred Landscapes"," Peemoeller",5,0,W,15.0000
393,Weil," Kindred Landscapes"," Peemoeller",5,0,W,15.3000
394,Steinberg," Architecture Climate Metabolism and Use. Towards Post-Sustainability"," Garcia-German",9,0,T,13.0000
395,Steinberg," Architecture Climate Metabolism and Use. Towards Post-Sustainability"," Garcia-German",9,0,T,13.3000
396,Steinberg," Architecture Climate Metabolism and Use. Towards Post-Sustainability"," Garcia-German",9,0,T,14.0000
397,Steinberg," Architecture Climate Metabolism and Use. Towards Post-Sustainability"," Garcia-German",9,0,T,14.3000
398,Steinberg," Architecture Climate Metabolism and Use. Towards Post-Sustainability"," Garcia-German",9,0,T,15.0000
399,Steinberg," Architecture Climate Metabolism and Use. Towards Post-Sustainability"," Garcia-German",9,0,T,15.3000
400,Givens," Advanced Seminar in Urban Sustainability I"," Hoal",6,0,H,18.0000
401,Givens," Advanced Seminar in Urban Sustainability I"," Hoal",6,0,H,18.3000
402,Givens," Advanced Seminar in Urban Sustainability I"," Hoal",6,0,H,19.0000
403,Givens," Advanced Seminar in Urban Sustainability I"," Hoal",6,0,H,19.3000
404,Givens," Advanced Seminar in Urban Sustainability I"," Hoal",6,0,H,20.0000
405,Givens," Advanced Seminar in Urban Sustainability I"," Hoal",6,0,H,20.3000
406,Givens," Theories & Methods of Historical Research"," Mumford",11,0,T,13.0000
407,Givens," Theories & Methods of Historical Research"," Mumford",11,0,T,13.3000
408,Givens," Theories & Methods of Historical Research"," Mumford",11,0,T,14.0000
409,Givens," Theories & Methods of Historical Research"," Mumford",11,0,T,14.3000
410,Givens," Theories & Methods of Historical Research"," Mumford",11,0,T,15.0000
411,Givens," Theories & Methods of Historical Research"," Mumford",11,0,T,15.3000
412,Steinberg," Professional Practice I"," Johannes Scott",5,0,T,8.3000
413,Steinberg," Professional Practice I"," Johannes Scott",5,0,T,9.0000
414,Steinberg," Professional Practice I"," Johannes Scott",5,0,T,9.3000
415,Steinberg," Professional Practice I"," Johannes Scott",5,0,H,8.3000
416,Steinberg," Professional Practice I"," Johannes Scott",5,0,H,9.0000
417,Steinberg," Professional Practice I"," Johannes Scott",5,0,H,9.3000
418,Givens," Shared Ecologies and Design"," Denizen",16,0,F,8.3000
419,Givens," Shared Ecologies and Design"," Denizen",16,0,F,9.0000
420,Givens," Shared Ecologies and Design"," Denizen",16,0,F,9.3000
421,Givens," Shared Ecologies and Design"," Denizen",16,0,F,10.0000
422,Givens," Shared Ecologies and Design"," Denizen",16,0,F,10.3000
423,Givens," Shared Ecologies and Design"," Denizen",16,0,F,11.0000
424,Givens," Landscape Representation I:  Hand Drafting Drawing & Sketching"," Compadre",4,0,W,17.0000
425,Givens," Landscape Representation I:  Hand Drafting Drawing & Sketching"," Compadre",4,0,W,17.3000
426,Givens," Landscape Representation I:  Hand Drafting Drawing & Sketching"," Compadre",4,0,W,18.0000
427,Givens," Landscape Representation I:  Hand Drafting Drawing & Sketching"," Compadre",4,0,W,18.3000
